attemptdate,attemptresult,userid,type,defsite,groupname,maxsessionuid
3/25/2020 12:44,LOGIN,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898344
3/25/2020 12:44,LOGIN,HBA2068,LIMITED,LA,CONTRACTOR TECHNICIAN,897972
3/25/2020 12:45,TIMEOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,898403
3/25/2020 12:45,LOGOUT,HBA2028,AUTHORIZED,TX,MASTER DATA,897971
3/25/2020 12:46,SYSLOGOUT,HBA2065,AUTHORIZED,TX,CONTRACTOR TECHNICIAN,898066
3/25/2020 12:46,LOGIN,HBA1752,LIMITED,TX,MAINTENANCE SUPERVISOR,898191
3/25/2020 12:47,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,897687
3/25/2020 12:47,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,897688
3/25/2020 12:48,SYSLOGOUT,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,897752
3/25/2020 12:49,TIMEOUT,HBA2088,AUTHORIZED,TX,STOREROOM CLERK,897755
3/25/2020 12:50,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,897687
3/25/2020 12:51,TIMEOUT,HBA2014,AUTHORIZED,LA,MASTER DATA,897754
3/25/2020 12:52,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,897688
3/25/2020 12:52,LOGIN,HBA2117,AUTHORIZED,TX,ENGINEER,898406
3/25/2020 12:52,TIMEOUT,HBA1941,LIMITED,LA,QUICK REPORTING USER,898188
3/25/2020 12:53,LOGIN,HBA1637,AUTHORIZED,LA,PLANNER,898300
3/25/2020 12:53,TIMEOUT,HBA1926,AUTHORIZED,LA,PLANNER,897670
3/25/2020 12:54,LOGIN,HBA1769,AUTHORIZED,TX,PLANNER,898192
3/25/2020 12:54,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,897689
3/25/2020 12:55,SYSLOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,898132
3/25/2020 12:55,SYSLOGOUT,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898067
3/25/2020 12:55,LOGIN,HBA1922,LIMITED,LA,CONTRACTOR SUPERVISOR,897690
3/25/2020 12:55,LOGIN,HBA1936,AUTHORIZED,TX,MASTER DATA,898091
3/25/2020 12:56,TIMEOUT,HBA1867,AUTHORIZED,LA,PLANNER,897961
3/25/2020 12:56,TIMEOUT,HBA2048,AUTHORIZED,LA,PLANNER,897966
3/25/2020 12:56,TIMEOUT,HBA1773,AUTHORIZED,TX,ENGINEER,897758
3/25/2020 12:56,LOGIN,HBA1827,AUTHORIZED,LA,PLANNER,898193
3/25/2020 12:57,TIMEOUT,HBA2047,LIMITED,TX,MAINTENANCE TECHNICIAN,897967
3/25/2020 12:59,LOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,897689
3/25/2020 12:59,TIMEOUT,HBA2124,AUTHORIZED,LA,PLANNER,898187
3/25/2020 13:00,TIMEOUT,HBA1989,LIMITED,LA,QUICK REPORTING USER,897685
3/25/2020 13:00,LOGIN,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,897691
3/25/2020 13:01,LOGIN,HBA1700,AUTHORIZED,TX,ENGINEER,898194
3/25/2020 13:01,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,897693
3/25/2020 13:01,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,897692
3/25/2020 13:02,LOGIN,HBA2042,AUTHORIZED,TX,SCHEDULER,898345
3/25/2020 13:03,LOGIN,HBA2124,AUTHORIZED,LA,PLANNER,898195
3/25/2020 13:04,TIMEOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898297
3/25/2020 13:04,LOGOUT,HBA1936,AUTHORIZED,TX,MASTER DATA,898091
3/25/2020 13:05,LOGIN,HBA2143,LIMITED,LA,MAINTENANCE TECHNICIAN,897694
3/25/2020 13:05,LOGOUT,HBA2143,LIMITED,LA,MAINTENANCE TECHNICIAN,897694
3/25/2020 13:05,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,897693
3/25/2020 13:05,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,897692
3/25/2020 13:06,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,897695
3/25/2020 13:06,LOGIN,HBA1936,AUTHORIZED,TX,MASTER DATA,898092
3/25/2020 13:06,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,897696
3/25/2020 13:06,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,897697
3/25/2020 13:07,LOGIN,HBA2084,LIMITED,TX,MAINTENANCE TECHNICIAN,898196
3/25/2020 13:07,TIMEOUT,HBA1893,AUTHORIZED,LA,PLANNER,898298
3/25/2020 13:07,TIMEOUT,HBA2036,AUTHORIZED,LA,PLANNER,898284
3/25/2020 13:08,TIMEOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,897756
3/25/2020 13:08,LOGIN,HBA2019,LIMITED,TX,ACCOUNTING,898093
3/25/2020 13:09,TIMEOUT,HBA2068,LIMITED,LA,CONTRACTOR TECHNICIAN,897972
3/25/2020 13:09,LOGIN,HBA1772,AUTHORIZED,TX,ENGINEER,897698
3/25/2020 13:10,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,897697
3/25/2020 13:10,LOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,897695
3/25/2020 13:10,LOGIN,HBA1862,AUTHORIZED,LA,ENGINEER,897973
3/25/2020 13:11,LOGIN,HBA1601,AUTHORIZED,TX,STOREROOM CLERK,897699
3/25/2020 13:11,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,897696
3/25/2020 13:12,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,897970
3/25/2020 13:12,TIMEOUT,HBA2094,AUTHORIZED,LA,CONTRACTOR PLANNER,898190
3/25/2020 13:12,LOGIN,HBA1926,AUTHORIZED,LA,PLANNER,897700
3/25/2020 13:12,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898502
3/25/2020 13:12,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898503
3/25/2020 13:13,SYSLOGOUT,HBA1793,LIMITED,TX,QUICK REPORTING USER,897667
3/25/2020 13:13,TIMEOUT,HBA2099,AUTHORIZED,LA,ENGINEER,897762
3/25/2020 13:13,LOGIN,HBA2031,AUTHORIZED,TX,MASTER DATA,898094
3/25/2020 13:15,LOGIN,HBA2088,AUTHORIZED,TX,STOREROOM CLERK,897765
3/25/2020 13:15,TIMEOUT,HBA1857,LIMITED,LA,CONTRACTOR SUPERVISOR,898299
3/25/2020 13:16,LOGIN,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897974
3/25/2020 13:17,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898502
3/25/2020 13:17,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898503
3/25/2020 13:17,LOGIN,HBA1867,AUTHORIZED,LA,PLANNER,897975
3/25/2020 13:17,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898095
3/25/2020 13:17,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898096
3/25/2020 13:17,LOGIN,HBA2151,AUTHORIZED,LA,MASTER DATA,897976
3/25/2020 13:17,TIMEOUT,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898344
3/25/2020 13:17,LOGIN,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898346
3/25/2020 13:17,LOGOUT,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898346
3/25/2020 13:17,LOGIN,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898347
3/25/2020 13:18,SYSLOGOUT,HBA1849,AUTHORIZED,TX,STOREROOM CLERK,897671
3/25/2020 13:20,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898095
3/25/2020 13:20,LOGIN,HBA1775,LIMITED,LA,MAINTENANCE TECHNICIAN,898348
3/25/2020 13:21,TIMEOUT,HBA1975,LIMITED,LA,CONTRACTOR SUPERVISOR,897763
3/25/2020 13:22,LOGIN,HBA1859,LIMITED,TX,MAINTENANCE TECHNICIAN,898349
3/25/2020 13:22,LOGIN,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898350
3/25/2020 13:22,LOGIN,HBA2169,LIMITED,TX,MAINTENANCE TECHNICIAN,898602
3/25/2020 13:22,LOGIN,HBA1857,LIMITED,LA,CONTRACTOR SUPERVISOR,898603
3/25/2020 13:23,LOGIN,HBA2075,AUTHORIZED,TX,ENGINEER,897977
3/25/2020 13:23,TIMEOUT,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898347
3/25/2020 13:23,LOGIN,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898351
3/25/2020 13:23,LOGOUT,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898351
3/25/2020 13:23,LOGIN,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898352
3/25/2020 13:24,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,898197
3/25/2020 13:24,TIMEOUT,HBA1855,AUTHORIZED,LA,CONTRACTOR PLANNER,898296
3/25/2020 13:24,LOGOUT,HBA2003,AUTHORIZED,LA,SCHEDULER,898197
3/25/2020 13:24,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898096
3/25/2020 13:24,LOGIN,HBA2094,AUTHORIZED,LA,CONTRACTOR PLANNER,898198
3/25/2020 13:24,LOGIN,HBA1855,AUTHORIZED,LA,CONTRACTOR PLANNER,898604
3/25/2020 13:24,TIMEOUT,HBA2144,AUTHORIZED,TX,MASTER DATA,897969
3/25/2020 13:24,TIMEOUT,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898350
3/25/2020 13:25,TIMEOUT,HBA1922,LIMITED,LA,CONTRACTOR SUPERVISOR,897690
3/25/2020 13:25,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,898504
3/25/2020 13:26,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,898353
3/25/2020 13:26,LOGOUT,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897974
3/25/2020 13:26,LOGIN,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897766
3/25/2020 13:27,LOGIN,HBA2144,AUTHORIZED,TX,MASTER DATA,897978
3/25/2020 13:27,LOGOUT,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898352
3/25/2020 13:27,LOGIN,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898354
3/25/2020 13:27,LOGOUT,HBA2046,LIMITED,TX,MAINTENANCE SUPERVISOR,898354
3/25/2020 13:28,LOGIN,HBA1827,AUTHORIZED,LA,PLANNER,898407
3/25/2020 13:28,TIMEOUT,HBA1893,AUTHORIZED,LA,PLANNER,897968
3/25/2020 13:28,TIMEOUT,HBA2117,AUTHORIZED,TX,ENGINEER,898406
3/25/2020 13:29,LOGIN,HBA2117,AUTHORIZED,TX,ENGINEER,898355
3/25/2020 13:29,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898505
3/25/2020 13:29,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898506
3/25/2020 13:29,LOGIN,HBA1867,AUTHORIZED,LA,PLANNER,898356
3/25/2020 13:29,LOGOUT,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897766
3/25/2020 13:30,TIMEOUT,HBA1867,AUTHORIZED,LA,PLANNER,897975
3/25/2020 13:30,TIMEOUT,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,897691
3/25/2020 13:30,LOGIN,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898357
3/25/2020 13:30,LOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,898504
3/25/2020 13:30,LOGIN,HBA2135,LIMITED,LA,MAINTENANCE TECHNICIAN,898507
3/25/2020 13:30,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898508
3/25/2020 13:30,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898509
3/25/2020 13:31,LOGIN,HBA2016,LIMITED,LA,MAINTENANCE TECHNICIAN,898358
3/25/2020 13:31,LOGIN,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897979
3/25/2020 13:32,TIMEOUT,HBA2042,AUTHORIZED,TX,SCHEDULER,898345
3/25/2020 13:32,TIMEOUT,HBA1979,LIMITED,TX,MAINTENANCE SUPERVISOR,898090
3/25/2020 13:32,LOGIN,HBA1657,AUTHORIZED,TX,PLANNER,898199
3/25/2020 13:32,LOGIN,HBA1847,AUTHORIZED,TX,MAINTENANCE SUPERVISOR,898408
3/25/2020 13:32,TIMEOUT,HBA2016,LIMITED,LA,MAINTENANCE TECHNICIAN,898358
3/25/2020 13:33,LOGOUT,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898357
3/25/2020 13:33,LOGIN,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898359
3/25/2020 13:33,LOGOUT,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898359
3/25/2020 13:33,LOGIN,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898360
3/25/2020 13:33,LOGIN,HBA2042,AUTHORIZED,TX,SCHEDULER,898361
3/25/2020 13:33,LOGOUT,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897979
3/25/2020 13:33,SYSLOGOUT,HBA1790,LIMITED,TX,SENIOR STOREROOM CLERK,898313
3/25/2020 13:33,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898505
3/25/2020 13:33,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898506
3/25/2020 13:33,LOGIN,HBA1666,LIMITED,LA,CONTRACTOR TECHNICIAN,898605
3/25/2020 13:33,TIMEOUT,HBA1965,LIMITED,LA,MAINTENANCE TECHNICIAN,898404
3/25/2020 13:33,TIMEOUT,HBA2169,LIMITED,TX,MAINTENANCE TECHNICIAN,898602
3/25/2020 13:34,TIMEOUT,HBA1859,LIMITED,TX,MAINTENANCE TECHNICIAN,898349
3/25/2020 13:34,LOGIN,HBA1616,EXPRESS,TX,MAINTENANCE TECHNICIAN,898510
3/25/2020 13:34,LOGIN,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,898200
3/25/2020 13:35,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898509
3/25/2020 13:35,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898508
3/25/2020 13:35,LOGIN,HBA1686,AUTHORIZED,LA,PLANNER,898606
3/25/2020 13:35,LOGIN,HBA1745,LIMITED,TX,PURCHASING MANAGER,897767
3/25/2020 13:35,TIMEOUT,HBA1666,LIMITED,LA,CONTRACTOR TECHNICIAN,898605
3/25/2020 13:35,TIMEOUT,HBA1919,AUTHORIZED,LA,STOREROOM CLERK,898178
3/25/2020 13:36,LOGIN,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897980
3/25/2020 13:36,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898607
3/25/2020 13:37,TIMEOUT,HBA2084,LIMITED,TX,MAINTENANCE TECHNICIAN,898196
3/25/2020 13:38,TIMEOUT,HBA1700,AUTHORIZED,TX,ENGINEER,898194
3/25/2020 13:38,LOGOUT,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,898200
3/25/2020 13:39,LOGOUT,HBA1637,AUTHORIZED,LA,PLANNER,898300
3/25/2020 13:39,LOGOUT,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897980
3/25/2020 13:40,LOGIN,HBA1859,LIMITED,TX,MAINTENANCE TECHNICIAN,897981
3/25/2020 13:40,LOGIN,HBA1979,LIMITED,TX,MAINTENANCE SUPERVISOR,898097
3/25/2020 13:40,TIMEOUT,HBA2048,AUTHORIZED,LA,PLANNER,898186
3/25/2020 13:40,LOGIN,HBA1666,LIMITED,LA,CONTRACTOR TECHNICIAN,898702
3/25/2020 13:40,LOGIN,HBA1719,LIMITED,LA,QUICK REPORTING USER,897982
3/25/2020 13:41,LOGIN,HBA1893,AUTHORIZED,LA,PLANNER,897983
3/25/2020 13:41,LOGIN,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,897768
3/25/2020 13:42,LOGIN,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897769
3/25/2020 13:42,LOGIN,HBA2011,LIMITED,LA,MAINTENANCE TECHNICIAN,897984
3/25/2020 13:42,LOGIN,HBA1652,AUTHORIZED,TX,SUPPLY CHAIN,897770
3/25/2020 13:43,TIMEOUT,HBA1790,LIMITED,TX,SENIOR STOREROOM CLERK,898313
3/25/2020 13:43,TIMEOUT,HBA1772,AUTHORIZED,TX,ENGINEER,897698
3/25/2020 13:43,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,898409
3/25/2020 13:43,LOGIN,HBA1988,LIMITED,LA,CONTRACTOR SUPERVISOR,897985
3/25/2020 13:44,LOGIN,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,898511
3/25/2020 13:44,LOGIN,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,897771
3/25/2020 13:44,TIMEOUT,HBA1859,LIMITED,TX,MAINTENANCE TECHNICIAN,897981
3/25/2020 13:44,TIMEOUT,HBA2089,AUTHORIZED,LA,MAINTENANCE SUPERVISOR,898083
3/25/2020 13:44,LOGIN,HBA1919,AUTHORIZED,LA,STOREROOM CLERK,898703
3/25/2020 13:44,LOGOUT,HBA2037,LIMITED,LA,MAINTENANCE TECHNICIAN,897771
3/25/2020 13:45,LOGIN,HBA1835,LIMITED,TX,MAINTENANCE TECHNICIAN,897986
3/25/2020 13:45,LOGOUT,HBA2011,LIMITED,LA,MAINTENANCE TECHNICIAN,897984
3/25/2020 13:45,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,897987
3/25/2020 13:45,LOGOUT,HBA1782,LIMITED,LA,CONTRACTOR SUPERVISOR,897769
3/25/2020 13:46,TIMEOUT,HBA1666,LIMITED,LA,CONTRACTOR TECHNICIAN,898702
3/25/2020 13:46,TIMEOUT,HBA1862,AUTHORIZED,LA,ENGINEER,897973
3/25/2020 13:46,LOGIN,HBA1888,EXPRESS,TX,MAINTENANCE TECHNICIAN,898410
3/25/2020 13:47,TIMEOUT,HBA1601,AUTHORIZED,TX,STOREROOM CLERK,897699
3/25/2020 13:48,TIMEOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,898132
3/25/2020 13:49,TIMEOUT,HBA1629,AUTHORIZED,TX,PLANNER,898405
3/25/2020 13:49,TIMEOUT,HBA1629,AUTHORIZED,TX,QUICK REPORTING USER,898405
3/25/2020 13:49,TIMEOUT,HBA1652,AUTHORIZED,TX,SUPPLY CHAIN,897770
3/25/2020 13:49,LOGOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,897987
3/25/2020 13:51,LOGIN,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898098
3/25/2020 13:51,TIMEOUT,HBA1897,AUTHORIZED,LA,PLANNER,898402
3/25/2020 13:52,TIMEOUT,HBA1857,LIMITED,LA,CONTRACTOR SUPERVISOR,898603
3/25/2020 13:53,LOGIN,HBA1987,AUTHORIZED,TX,STOREROOM CLERK,898608
3/25/2020 13:53,LOGIN,HBA1849,AUTHORIZED,TX,STOREROOM CLERK,898512
3/25/2020 13:53,LOGOUT,HBA1849,AUTHORIZED,TX,STOREROOM CLERK,898512
3/25/2020 13:53,LOGIN,HBA2102,LIMITED,TX,MAINTENANCE SUPERVISOR,898609
3/25/2020 13:53,TIMEOUT,HBA1616,EXPRESS,TX,MAINTENANCE TECHNICIAN,898510
3/25/2020 13:53,LOGIN,HBA1849,AUTHORIZED,TX,STOREROOM CLERK,898513
3/25/2020 13:54,LOGIN,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,897772
3/25/2020 13:54,LOGIN,HBA2048,AUTHORIZED,LA,PLANNER,898704
3/25/2020 13:54,SYSLOGOUT,HBA2014,AUTHORIZED,LA,MASTER DATA,897754
3/25/2020 13:54,SYSLOGOUT,HBA1779,LIMITED,TX,QUICK REPORTING USER,897674
3/25/2020 13:55,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,898099
3/25/2020 13:55,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,898100
3/25/2020 13:55,TIMEOUT,HBA2088,AUTHORIZED,TX,STOREROOM CLERK,897765
3/25/2020 13:55,TIMEOUT,HBA1751,AUTHORIZED,LA,ENGINEER,898353
3/25/2020 13:55,LOGIN,HBA1736,AUTHORIZED,LA,PLANNER,898610
3/25/2020 13:57,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,897988
3/25/2020 13:57,TIMEOUT,HBA1775,LIMITED,LA,MAINTENANCE TECHNICIAN,898348
3/25/2020 13:57,LOGIN,HBA1922,LIMITED,LA,CONTRACTOR SUPERVISOR,898514
3/25/2020 13:57,TIMEOUT,HBA1769,AUTHORIZED,TX,PLANNER,898192
3/25/2020 13:57,TIMEOUT,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,897772
3/25/2020 13:58,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898515
3/25/2020 13:58,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,898516
3/25/2020 13:58,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898517
3/25/2020 13:58,LOGIN,HBA2164,AUTHORIZED,LA,SCHEDULER,898518
3/25/2020 13:58,TIMEOUT,HBA1751,AUTHORIZED,LA,ENGINEER,898100
3/25/2020 13:58,LOGOUT,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,898098
3/25/2020 13:58,LOGIN,HBA2170,LIMITED,TX,QUICK REPORTING USER,897989
3/25/2020 13:59,TIMEOUT,HBA1745,LIMITED,TX,PURCHASING MANAGER,897767
3/25/2020 13:59,LOGIN,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,897773
3/25/2020 13:59,LOGOUT,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,897773
3/25/2020 13:59,LOGIN,HBA1728,LIMITED,TX,MAINTENANCE TECHNICIAN,897774
3/25/2020 13:59,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,897990
3/25/2020 14:00,SYSLOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,898334
3/25/2020 14:00,LOGOUT,HBA1936,AUTHORIZED,TX,MASTER DATA,898092
3/25/2020 14:01,LOGIN,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,898411
3/25/2020 14:01,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898516
3/25/2020 14:01,LOGIN,HBA2073,LIMITED,LA,CONTRACTOR SUPERVISOR,898705
3/25/2020 14:02,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,898362
3/25/2020 14:02,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898517
3/25/2020 14:02,LOGOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898518
3/25/2020 14:02,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898515
3/25/2020 14:03,TIMEOUT,HBA1926,AUTHORIZED,LA,PLANNER,897700
3/25/2020 14:03,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898802
3/25/2020 14:03,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898803
3/25/2020 14:03,TIMEOUT,HBA2042,AUTHORIZED,TX,SCHEDULER,898361
3/25/2020 14:03,TIMEOUT,HBA1888,EXPRESS,TX,MAINTENANCE TECHNICIAN,898410
3/25/2020 14:03,LOGIN,HBA1637,AUTHORIZED,LA,PLANNER,898611
3/25/2020 14:03,LOGIN,HBA1888,EXPRESS,TX,MAINTENANCE TECHNICIAN,898412
3/25/2020 14:03,TIMEOUT,HBA1748,LIMITED,LA,CONTRACTOR SUPERVISOR,897764
3/25/2020 14:04,TIMEOUT,HBA1847,AUTHORIZED,TX,MAINTENANCE SUPERVISOR,898408
3/25/2020 14:04,LOGIN,HBA1601,AUTHORIZED,TX,STOREROOM CLERK,898519
3/25/2020 14:04,TIMEOUT,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,898360
3/25/2020 14:04,LOGOUT,HBA1637,AUTHORIZED,LA,PLANNER,898611
3/25/2020 14:04,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898804
3/25/2020 14:05,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,898362
3/25/2020 14:06,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898803
3/25/2020 14:06,TIMEOUT,HBA2135,LIMITED,LA,MAINTENANCE TECHNICIAN,898507
3/25/2020 14:06,LOGIN,HBA1790,LIMITED,TX,SENIOR STOREROOM CLERK,898520
3/25/2020 14:06,TIMEOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,898189
3/25/2020 14:06,LOGIN,HBA1756,AUTHORIZED,LA,PLANNER,898805
3/25/2020 14:07,TIMEOUT,HBA2124,AUTHORIZED,LA,PLANNER,898195
3/25/2020 14:07,TIMEOUT,HBA2164,AUTHORIZED,LA,SCHEDULER,898607
3/25/2020 14:07,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898802
3/25/2020 14:08,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,898804
3/25/2020 14:09,LOGIN,HBA1926,AUTHORIZED,LA,PLANNER,898521
3/25/2020 14:10,LOGIN,HBA1864,AUTHORIZED,TX,PLANNER,897775
3/25/2020 14:11,TIMEOUT,HBA2031,AUTHORIZED,TX,MASTER DATA,898094
3/25/2020 14:11,TIMEOUT,HBA1979,LIMITED,TX,MAINTENANCE SUPERVISOR,898097
3/25/2020 14:11,LOGIN,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898522
3/25/2020 14:11,TIMEOUT,HBA1752,LIMITED,TX,MAINTENANCE SUPERVISOR,898191
3/25/2020 14:11,LOGIN,HBA2086,AUTHORIZED,TX,MASTER DATA,897776
3/25/2020 14:12,LOGOUT,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898522
3/25/2020 14:12,LOGIN,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898523
3/25/2020 14:12,LOGOUT,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898523
3/25/2020 14:12,TIMEOUT,HBA2019,LIMITED,TX,ACCOUNTING,898093
3/25/2020 14:12,LOGIN,HBA2083,LIMITED,TX,MAINTENANCE TECHNICIAN,898524
3/25/2020 14:12,LOGIN,HBA1629,AUTHORIZED,TX,PLANNER,898413
3/25/2020 14:12,LOGIN,HBA1629,AUTHORIZED,TX,QUICK REPORTING USER,898413
3/25/2020 14:12,LOGOUT,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,897768
3/25/2020 14:12,LOGIN,HBA1644,LIMITED,LA,MAINTENANCE SUPERVISOR,897777
3/25/2020 14:13,TIMEOUT,HBA2063,LIMITED,LA,QUICK REPORTING USER,897761
3/25/2020 14:13,TIMEOUT,HBA1719,LIMITED,LA,QUICK REPORTING USER,897982
3/25/2020 14:14,LOGIN,HBA1769,AUTHORIZED,TX,PLANNER,898706
3/25/2020 14:14,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898806
3/25/2020 14:14,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,898807
3/25/2020 14:14,TIMEOUT,HBA1988,LIMITED,LA,CONTRACTOR SUPERVISOR,897985
